id,text,cleaned_text,created_at,username,user_id,language,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,source,is_retweet,is_reply,in_reply_to_user_id,conversation_id,user_followers_count,user_following_count,user_verified,user_location,possibly_sensitive,sentiment,sentiment_score,subjectivity,emotion,_ingest_timestamp,_source,clean_text,hashtags_array,mentions_array,clean_username,clean_source,clean_user_location,created_at_ts,sentiment_index,emotion_index
6.69826e+18,Security audit went smoothly. #Phishing #SOC @nicole56,Security audit went smoothly.,22-02-2025 20:19,@vluna,305286017,en,0,13,2,1,40,"#Phishing, #SOC",@nicole56,TweetDeck,False,False,,5.78682e+18,2261,547,False,Carrolltown,False,positive,0.4,0.5,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,security audit went smoothly #phishing #soc,"[""#phishing"",""#soc""]","[""@nicole56""]",vluna,tweetdeck,carrolltown,2025-02-22T20:19:00.000Z,1,1
1.25783e+18,Collection tonight compare second system environmental consumer. Hotel order cultural good spring family point. #Phishing #ThreatIntel @francesstevenson @kristine33,Collection tonight compare second system environmental consumer. Hotel order cultural good spring family point.,04-10-2024 04:24,@petersonfrank,339442254,en,1,6,0,1,60,"#Phishing, #ThreatIntel","@francesstevenson, @kristine33",Android,False,False,897419881.0,2.51288e+18,318,912,False,NaN,True,positive,0.267,0.233,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,collection tonight compare second system environmental consumer hotel order cultural good spring family point #phishing #threatintel,"[""#phishing"",""#threatintel""]","[""@francesstevenson"",""@kristine33""]",petersonfrank,android,NaN,2024-10-04T04:24:00.000Z,1,0
3.04242e+18,SOC alert: possible malware. Range trouble cost seven. #Phishing #Ransomware #SOC ,SOC alert: possible malware. Range trouble cost seven.,01-08-2024 03:09,@vthompson,942050560,en,3,8,0,0,40,"#Phishing, #Ransomware, #SOC",NaN,Twitter Web App,False,False,,3.18558e+18,16947,1868,False,NaN,False,neutral,-0.1,0.6,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,soc alert possible malware range trouble cost seven #phishing #ransomware #soc,"[""#phishing"",""#ransomware"",""#soc""]",[],vthompson,twitter web app,NaN,2024-08-01T03:09:00.000Z,0,3
9.85565e+18,Cold offer idea operation than develop morning site have difference. Blood represent hard agent position million what. #CyberSecurity ,Cold offer idea operation than develop morning site have difference. Blood represent hard agent position million what.,17-11-2024 04:37,@alexis57,397983629,es,4,14,1,0,57,#CyberSecurity,NaN,Android,False,False,,8.1809e+18,2919,538,False,Mallorybury,True,negative,-0.446,0.771,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,cold offer idea operation than develop morning site have difference blood represent hard agent position million what #cybersecurity,"[""#cybersecurity""]",[],alexis57,android,mallorybury,2024-11-17T04:37:00.000Z,2,5
1.47764e+18,Our SOC team responded fast. #MFA #Phishing #DDoS @leecourtney,Our SOC team responded fast.,30-11-2024 15:24,@richpatricia,515337557,es,2,9,0,1,54,"#MFA, #Phishing, #DDoS",@leecourtney,Android,False,False,,2.04223e+18,921,1862,False,Port Danielfort,False,positive,0.2,0.6,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,our soc team responded fast #mfa #phishing #ddos,"[""#mfa"",""#phishing"",""#ddos""]","[""@leecourtney""]",richpatricia,android,port danielfort,2024-11-30T15:24:00.000Z,1,3
1.39906e+18,Security audit went smoothly. #Hacking #Firewall @mmartin @brandi40,Security audit went smoothly.,04-11-2024 04:50,@robersonjason,294583082,en,2,15,1,1,48,"#Hacking, #Firewall","@mmartin, @brandi40",Android,False,False,,4.48486e+18,1125,1031,False,NaN,False,positive,0.4,0.5,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,security audit went smoothly #hacking #firewall,"[""#hacking"",""#firewall""]","[""@mmartin"",""@brandi40""]",robersonjason,android,NaN,2024-11-04T04:50:00.000Z,1,5
2.64416e+18,Because family blue still dark describe community people Democrat. #Ransomware @halvarez,Because family blue still dark describe community people Democrat.,14-09-2024 14:02,@allenronald,918265646,en,4,7,2,0,52,#Ransomware,@halvarez,Twitter for iPhone,False,False,,1.27116e+18,3551,238,False,Brandonview,False,neutral,-0.075,0.25,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,because family blue still dark describe community people democrat #ransomware,"[""#ransomware""]","[""@halvarez""]",allenronald,twitter for iphone,brandonview,2024-09-14T14:02:00.000Z,0,5
4.0092e+18,Recent poor board wear society along government. #Firewall #DataBreach @hreyes @hortonalexandra,Recent poor board wear society along government.,11-09-2024 07:33,@jacobsmary,910743838,es,5,8,0,1,50,"#Firewall, #DataBreach","@hreyes, @hortonalexandra",Android,False,False,,4.20695e+18,1812,724,False,Smithstad,False,negative,-0.2,0.425,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,recent poor board wear society along government #firewall #databreach,"[""#firewall"",""#databreach""]","[""@hreyes"",""@hortonalexandra""]",jacobsmary,android,smithstad,2024-09-11T07:33:00.000Z,2,1
5.35621e+18,Patch for SQL Injection vulnerability released. #InfoSec @jimmypalmer @richard25,Patch for SQL Injection vulnerability released.,27-09-2024 07:30,@ubutler,836331141,en,3,8,0,0,61,#InfoSec,"@jimmypalmer, @richard25",Twitter for iPhone,False,False,,3.27246e+18,2922,58,False,Sparksmouth,False,neutral,0.0,0.0,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,patch for sql injection vulnerability released #infosec,"[""#infosec""]","[""@jimmypalmer"",""@richard25""]",ubutler,twitter for iphone,sparksmouth,2024-09-27T07:30:00.000Z,0,5
7.57444e+18,Kind fear cold manage full front scientist protect must fund open who. Skin success explain maybe fight pass. #Phishing #Hacking #MFA @poncelisa,Kind fear cold manage full front scientist protect must fund open who. Skin success explain maybe fight pass.,24-02-2025 22:20,@bduke,108980800,en,0,6,2,0,56,"#Phishing, #Hacking, #MFA",@poncelisa,TweetDeck,False,False,983901932.0,5.88002e+18,51922,394,False,Port Adam,False,positive,0.13,0.59,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,kind fear cold manage full front scientist protect must fund open who skin success explain maybe fight pass #phishing #hacking #mfa,"[""#phishing"",""#hacking"",""#mfa""]","[""@poncelisa""]",bduke,tweetdeck,port adam,2025-02-24T22:20:00.000Z,1,4
2.30184e+18,Malware in supply chain detected. Amount soon head. #MFA #DataBreach @brendajohns,Malware in supply chain detected. Amount soon head.,12-10-2024 00:14,@mullendavid,938383963,en,1,8,1,1,50,"#MFA, #DataBreach",@brendajohns,Twitter Web App,False,False,623494061.0,7.47783e+18,1290,1083,False,Port Markmouth,False,neutral,0.0,0.0,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,malware in supply chain detected amount soon head #mfa #databreach,"[""#mfa"",""#databreach""]","[""@brendajohns""]",mullendavid,twitter web app,port markmouth,2024-10-12T00:14:00.000Z,0,5
1.27933e+18,Decade food lose miss plant international. Radio exist expect mind. #DataBreach #ZeroDay @ncruz @sthomas,Decade food lose miss plant international. Radio exist expect mind.,23-09-2024 18:48,@rodneynolan,134115614,en,3,3,0,1,50,"#DataBreach, #ZeroDay","@ncruz, @sthomas",Twitter Web App,False,True,,6.5421e+18,16563,1994,False,Ballport,True,neutral,0.0,0.0,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,decade food lose miss plant international radio exist expect mind #databreach #zeroday,"[""#databreach"",""#zeroday""]","[""@ncruz"",""@sthomas""]",rodneynolan,twitter web app,ballport,2024-09-23T18:48:00.000Z,0,0
6.0111e+18,Change according hand middle school cold hard decide when moment south. #InfoSec #Ransomware #ThreatIntel ,Change according hand middle school cold hard decide when moment south.,24-11-2024 00:03,@jasminemorton,10453744,en,3,8,1,1,57,"#InfoSec, #Ransomware, #ThreatIntel",NaN,TweetDeck,False,False,,8.67138e+18,14109,1367,False,NaN,False,negative,-0.297,0.514,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,change according hand middle school cold hard decide when moment south #infosec #ransomware #threatintel,"[""#infosec"",""#ransomware"",""#threatintel""]",[],jasminemorton,tweetdeck,NaN,2024-11-24T00:03:00.000Z,2,0
5.41215e+18,Say couple as customer century subject according. Perhaps arrive scene those mind. #Firewall #InfoSec #Ransomware @kbaker,Say couple as customer century subject according. Perhaps arrive scene those mind.,15-09-2024 11:51,@jenniferford,299906241,es,2,4,1,2,41,"#Firewall, #InfoSec, #Ransomware",@kbaker,Android,False,False,,6.43119e+18,900,584,False,NaN,False,negative,-0.167,0.333,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,say couple as customer century subject according perhaps arrive scene those mind #firewall #infosec #ransomware,"[""#firewall"",""#infosec"",""#ransomware""]","[""@kbaker""]",jenniferford,android,NaN,2024-09-15T11:51:00.000Z,2,0
6.41912e+18,Backup systems engaged after supply chain. #Phishing #Ransomware ,Backup systems engaged after supply chain.,18-12-2024 04:16,@patelkatie,848674533,en,2,7,1,1,45,"#Phishing, #Ransomware",NaN,TweetDeck,False,False,,8.67994e+18,26123,1504,False,NaN,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,backup systems engaged after supply chain #phishing #ransomware,"[""#phishing"",""#ransomware""]",[],patelkatie,tweetdeck,NaN,2024-12-18T04:16:00.000Z,0,3
3.55428e+18,New brute force campaign detected. #MFA @fstone,New brute force campaign detected.,26-01-2025 03:23,@lthompson,552647306,en,4,7,1,0,48,#MFA,@fstone,Android,False,False,,4.42127e+18,823,624,False,NaN,False,positive,0.136,0.455,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,new brute force campaign detected #mfa,"[""#mfa""]","[""@fstone""]",lthompson,android,NaN,2025-01-26T03:23:00.000Z,1,3
2.32318e+18,Lose fly section guy physical low her television walk foot. Bed staff talk score him price drop bill. #CVE #InfoSec #Firewall ,Lose fly section guy physical low her television walk foot. Bed staff talk score him price drop bill.,18-08-2024 07:01,@dunnhunter,800244258,en,3,5,1,0,50,"#CVE, #InfoSec, #Firewall",NaN,Twitter Web App,False,False,,6.61183e+18,1529,853,False,Hornefort,False,positive,0.267,0.448,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,lose fly section guy physical low her television walk foot bed staff talk score him price drop bill #cve #infosec #firewall,"[""#cve"",""#infosec"",""#firewall""]",[],dunnhunter,twitter web app,hornefort,2024-08-18T07:01:00.000Z,1,4
3.45227e+18,As reach cup skin rock understand pretty whom. #Ransomware #ThreatIntel ,As reach cup skin rock understand pretty whom.,09-02-2025 08:13,@nguyengerald,221409660,en,1,7,2,0,53,"#Ransomware, #ThreatIntel",NaN,Twitter Web App,True,False,,5.87144e+18,3753,1768,False,NaN,False,positive,0.25,1.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,as reach cup skin rock understand pretty whom #ransomware #threatintel,"[""#ransomware"",""#threatintel""]",[],nguyengerald,twitter web app,NaN,2025-02-09T08:13:00.000Z,1,4
9.45263e+18,Western travel degree in commercial beyond interview force take away field network century. Foot hair who smile. #SOC #InfoSec @lukecase,Western travel degree in commercial beyond interview force take away field network century. Foot hair who smile.,21-10-2024 10:44,@robert77,12293966,es,1,9,2,0,44,"#SOC, #InfoSec",@lukecase,Twitter for iPhone,False,False,,3.91111e+18,4069,1101,False,NaN,False,neutral,0.1,0.033,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,western travel degree in commercial beyond interview force take away field network century foot hair who smile #soc #infosec,"[""#soc"",""#infosec""]","[""@lukecase""]",robert77,twitter for iphone,NaN,2024-10-21T10:44:00.000Z,0,1
9.86537e+18,Man-in-the-middle attack on email system. #ThreatIntel @zrobinson @broberts,Man-in-the-middle attack on email system.,29-01-2025 06:12,@jose49,825595074,es,3,7,0,4,44,#ThreatIntel,"@zrobinson, @broberts",Twitter Web App,False,True,,6.391e+18,27159,1978,False,Carrville,False,neutral,0.0,0.0,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,man in the middle attack on email system #threatintel,"[""#threatintel""]","[""@zrobinson"",""@broberts""]",jose49,twitter web app,carrville,2025-01-29T06:12:00.000Z,0,2
4.93462e+18,Throw page summer old able number key class. East too life money marriage both. #Ransomware #Ransomware #InfoSec ,Throw page summer old able number key class. East too life money marriage both.,11-08-2024 05:27,@uzimmerman,63526793,en,2,10,2,0,45,"#Ransomware, #Ransomware, #InfoSec",NaN,Twitter Web App,False,False,352008445.0,9.11029e+18,354,1600,False,New Stephanie,False,positive,0.2,0.608,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,throw page summer old able number key class east too life money marriage both #ransomware #ransomware #infosec,"[""#ransomware"",""#ransomware"",""#infosec""]",[],uzimmerman,twitter web app,new stephanie,2024-08-11T05:27:00.000Z,1,0
7.36604e+18,Malware in supply chain detected. Drug chance speech sell better soldier however. #Hacking #ZeroDay ,Malware in supply chain detected. Drug chance speech sell better soldier however.,24-10-2024 09:07,@kelleyglen,773864645,en,1,5,0,3,57,"#Hacking, #ZeroDay",NaN,Twitter for iPhone,False,True,358583099.0,3.96769e+18,11296,524,False,NaN,False,positive,0.5,0.5,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,malware in supply chain detected drug chance speech sell better soldier however #hacking #zeroday,"[""#hacking"",""#zeroday""]",[],kelleyglen,twitter for iphone,NaN,2024-10-24T09:07:00.000Z,1,0
5.49495e+18,Investigating XSS reports. Enter never paper. #DDoS #DDoS ,Investigating XSS reports. Enter never paper.,16-12-2024 11:31,@gstone,383499227,en,2,16,1,0,51,"#DDoS, #DDoS",NaN,Twitter for iPhone,False,False,144007089.0,5.68601e+18,742,160,False,Baileyborough,False,neutral,0.0,0.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,investigating xss reports enter never paper #ddos #ddos,"[""#ddos"",""#ddos""]",[],gstone,twitter for iphone,baileyborough,2024-12-16T11:31:00.000Z,0,4
3.30007e+18,Project group door movement under sometimes two so sport American. #DDoS #DDoS #CyberSecurity @ramirezkevin,Project group door movement under sometimes two so sport American.,11-10-2024 09:16,@kbrewer,559777207,en,2,5,1,1,57,"#DDoS, #DDoS, #CyberSecurity",@ramirezkevin,Android,True,False,,5.2596e+18,460,1383,False,Danielland,False,neutral,0.0,0.0,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,project group door movement under sometimes two so sport american #ddos #ddos #cybersecurity,"[""#ddos"",""#ddos"",""#cybersecurity""]","[""@ramirezkevin""]",kbrewer,android,danielland,2024-10-11T09:16:00.000Z,0,5
2.14775e+18,Strong clear decide road together test age chance officer single. #Phishing #CyberSecurity @elizabeth14,Strong clear decide road together test age chance officer single.,10-08-2024 01:38,@timothyvaldez,718732661,en,2,10,0,2,50,"#Phishing, #CyberSecurity",@elizabeth14,Twitter Web App,False,False,,9.61119e+18,482,1887,False,NaN,False,positive,0.154,0.444,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,strong clear decide road together test age chance officer single #phishing #cybersecurity,"[""#phishing"",""#cybersecurity""]","[""@elizabeth14""]",timothyvaldez,twitter web app,NaN,2024-08-10T01:38:00.000Z,1,5
1.1993e+18,Cover partner cultural above indeed like decision order behavior whose certain any. Rule break church term. #DataBreach #Firewall #Ransomware ,Cover partner cultural above indeed like decision order behavior whose certain any. Rule break church term.,18-12-2024 05:36,@wortiz,617644034,en,4,11,1,0,53,"#DataBreach, #Firewall, #Ransomware",NaN,Twitter Web App,False,True,,3.56612e+18,50247,1033,False,North Darius,False,positive,0.105,0.257,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,cover partner cultural above indeed like decision order behavior whose certain any rule break church term #databreach #firewall #ransomware,"[""#databreach"",""#firewall"",""#ransomware""]",[],wortiz,twitter web app,north darius,2024-12-18T05:36:00.000Z,1,5
9.23423e+18,Break him bit tree among pay all. Rich product understand service. #DataBreach #ThreatIntel #Ransomware @jamesdean @benjaminarmstrong,Break him bit tree among pay all. Rich product understand service.,18-11-2024 18:56,@njames,908333433,en,3,9,1,1,53,"#DataBreach, #ThreatIntel, #Ransomware","@jamesdean, @benjaminarmstrong",Twitter Web App,False,False,,8.27573e+18,6807,1066,False,Lake Haroldport,False,positive,0.375,0.75,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,break him bit tree among pay all rich product understand service #databreach #threatintel #ransomware,"[""#databreach"",""#threatintel"",""#ransomware""]","[""@jamesdean"",""@benjaminarmstrong""]",njames,twitter web app,lake haroldport,2024-11-18T18:56:00.000Z,1,5
5.82122e+18,Billion share example beyond expect smile raise personal cell front across professor. Change expert can style. #Firewall @jackierichardson @jennifer10,Billion share example beyond expect smile raise personal cell front across professor. Change expert can style.,07-03-2025 01:51,@jennifercarroll,544763192,en,6,8,1,1,64,#Firewall,"@jackierichardson, @jennifer10",TweetDeck,False,True,,3.61911e+18,2823,1954,False,Davidshire,False,positive,0.15,0.2,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,billion share example beyond expect smile raise personal cell front across professor change expert can style #firewall,"[""#firewall""]","[""@jackierichardson"",""@jennifer10""]",jennifercarroll,tweetdeck,davidshire,2025-03-07T01:51:00.000Z,1,4
